userid,EER,AUC
1,0.18175675675675676,0.847027027027027
2,0.4123873873873874,0.5455855855855856
3,0.04211711711711713,0.9341441441441442
4,0.19121621621621623,0.8928828828828829
5,0.15405405405405406,0.9506306306306307
6,0.581981981981982,0.5955855855855856
7,0.6020270270270269,0.2998198198198198
8,0.3630630630630631,0.7814414414414415
9,0.5993243243243243,0.42207207207207204
10,0.43085585585585584,0.5271171171171171
11,0.3943693693693694,0.5083783783783784
12,0.19842342342342342,0.9119819819819819
13,0.40472972972972976,0.7001801801801801
14,0.14527027027027026,0.8650450450450451
15,0.4024774774774775,0.7118918918918918
16,0.5817567567567568,0.48788288288288284
17,0.2024774774774775,0.8276576576576578
18,0.1587837837837838,0.9512612612612614
19,0.019594594594594616,0.9846846846846847
20,0.2141891891891892,0.9497297297297297
21,0.16824324324324327,0.9262162162162162
22,0.0394144144144144,0.9774774774774775
23,0.4231981981981982,0.6354954954954956
24,0.2162162162162162,0.8577477477477478
25,0.15675675675675674,0.9411711711711712
26,0.15608108108108107,0.9584684684684686
27,0.0013513513513513375,0.9991891891891892
28,0.4114864864864865,0.7541441441441441
29,0.3635135135135135,0.7651351351351352
30,0.01576576576576577,0.988018018018018
31,0.36081081081081084,0.7094594594594594
32,0.3952702702702703,0.6715315315315316
33,0.38626126126126126,0.7452252252252252
34,0.21171171171171174,0.8453153153153152
35,0.42680180180180183,0.6387387387387388
36,0.010360360360360366,0.9861261261261262
37,0.15292792792792795,0.9343243243243243
38,0.032432432432432434,0.9764864864864865
39,0.579954954954955,0.47099099099099095
40,0.012162162162162149,0.9824324324324324
41,0.19662162162162164,0.9206306306306307
42,0.17612612612612613,0.9684684684684686
43,0.20180180180180182,0.8321621621621622
44,0.4015765765765766,0.5644144144144144
45,0.22207207207207205,0.7964864864864865
46,0.16531531531531532,0.9627027027027028
47,0.18243243243243243,0.9341441441441443
48,0.16396396396396398,0.9739639639639639
49,0.1650900900900901,0.8554054054054054
50,0.21576576576576575,0.7905405405405406
51,0.17657657657657658,0.9268468468468469
52,0.2002252252252252,0.805945945945946
53,0.1792792792792793,0.9315315315315316
54,0.37162162162162166,0.6644144144144144
55,0.03761261261261262,0.9642342342342343
56,0.21554054054054053,0.8851351351351352
57,0.1885135135135135,0.8904504504504505
58,0.1842342342342342,0.7743243243243243
59,0.22094594594594594,0.8002702702702703
60,0.19009009009009012,0.8414414414414415
61,0.16261261261261264,0.9415315315315316
62,0.19999999999999998,0.7824324324324324
63,0.404954954954955,0.643063063063063
64,0.2006756756756757,0.803963963963964
65,0.35765765765765767,0.7830630630630631
66,0.4029279279279279,0.6996396396396396
67,0.04864864864864865,0.9693693693693693
68,0.4238738738738739,0.6482882882882883
69,0.21486486486486486,0.8672972972972973
70,0.6029279279279278,0.5457657657657657
71,0.21306306306306308,0.914054054054054
72,0.4029279279279279,0.6218018018018018
73,0.16283783783783787,0.941081081081081
74,0.01981981981981984,0.9781981981981982
75,0.19954954954954954,0.9015315315315315
76,0.3536036036036036,0.7992792792792793
77,0.6425675675675675,0.290990990990991
78,0.16824324324324327,0.9481081081081082
79,0.3599099099099099,0.710990990990991
80,0.19414414414414413,0.8533333333333334
81,0.240990990990991,0.7879279279279279
82,0.5608108108108107,0.4775675675675676
83,0.43986486486486487,0.5815315315315315
84,0.038963963963963955,0.9488288288288288
85,0.4,0.6513513513513514
86,0.2452702702702703,0.6796396396396396
87,0.40022522522522525,0.5472972972972974
88,0.1885135135135135,0.8686486486486487
89,0.027702702702702697,0.9649549549549551
90,0.045495495495495475,0.9686486486486487
91,0.39594594594594595,0.5647747747747748
92,0.3945945945945946,0.7172972972972973
93,0.1844594594594595,0.9120720720720721
94,0.24752252252252252,0.7785585585585586
95,0.03130630630630632,0.9575675675675674
96,0.21126126126126124,0.8589189189189188
97,0.23063063063063063,0.8775675675675675
98,0.1885135135135135,0.8821621621621623
99,0.39504504504504506,0.7713513513513514
100,0.010810810810810811,0.9879279279279279
101,0.021171171171171177,0.9811711711711713
102,0.20382882882882883,0.8333333333333335
103,0.009684684684684697,0.9923423423423423
104,0.38085585585585585,0.648108108108108
105,0.17207207207207206,0.9099099099099099
106,0.5817567567567568,0.48788288288288284
107,0.012387387387387372,0.9905405405405405
108,0.2060810810810811,0.7568468468468469
109,0.3849099099099099,0.7373873873873874
110,0.026576576576576583,0.9727927927927928
111,0.04459459459459458,0.9593693693693695
112,0.41283783783783784,0.54
