userid,EER,AUC
1,0.07122641509433963,0.9808595387840671
2,0.1919811320754717,0.8673584905660378
3,0.3474842767295598,0.6545283018867925
4,0.31682389937106914,0.7625995807127883
5,0.2940251572327044,0.8108805031446541
6,0.4910377358490566,0.5923270440251571
7,0.1479559748427673,0.9524318658280921
8,0.4377358490566038,0.729937106918239
9,0.12248427672955976,0.9643396226415093
10,0.4330188679245283,0.6259748427672955
11,0.1292452830188679,0.8494968553459119
12,0.2429245283018868,0.7571069182389937
13,0.13490566037735846,0.9618867924528302
14,0.1333333333333333,0.9275471698113208
15,0.2616352201257862,0.8635220125786164
16,0.13820754716981132,0.9408595387840671
17,0.506132075471698,0.5452830188679245
18,0.07389937106918237,0.9563312368972746
19,0.40408805031446543,0.6432914046121593
20,0.12389937106918238,0.9183857442348008
21,0.13317610062893082,0.9184696016771489
22,0.3979559748427673,0.6131865828092243
23,0.2031446540880503,0.8515513626834382
24,0.06226415094339622,0.9850733752620545
25,0.4803459119496855,0.6060377358490565
26,0.1290880503144654,0.9744863731656185
27,0.500314465408805,0.5953249475890986
28,0.1388364779874214,0.8552410901467504
29,0.055817610062893104,0.9960796645702307
30,0.3259433962264151,0.6671069182389937
31,0.11147798742138366,0.8844234800838574
32,0.06886792452830187,0.9471278825995808
33,0.3449685534591195,0.8013836477987422
34,0.0507861635220126,0.9841090146750524
35,0.135062893081761,0.9013417190775681
36,0.06949685534591193,0.9819077568134171
37,0.14418238993710691,0.9046750524109014
38,0.05031446540880503,0.9471698113207547
39,0.18946540880503146,0.8725157232704401
40,0.46540880503144655,0.5347169811320754
41,0.11210691823899373,0.8790146750524109
42,0.07138364779874212,0.9879664570230609
43,0.1281446540880503,0.9313417190775681
44,0.07798742138364778,0.9756603773584905
45,0.19276729559748426,0.9024737945492662
46,0.18742138364779873,0.899853249475891
47,0.19512578616352202,0.8346540880503144
48,0.19732704402515724,0.8601886792452831
49,0.13474842767295597,0.8975052410901466
50,0.09622641509433962,0.8631236897274632
51,0.3905660377358491,0.6464150943396226
52,0.10613207547169815,0.8655136268343815
53,0.2029874213836478,0.8467505241090147
54,0.14496855345911946,0.8341299790356396
