userid,EER,AUC
1,0.2373358348968105,0.7445462237427805
2,0.2335099142846632,0.8050987749696502
3,0.31214361917374833,0.6816024721333187
4,0.2325534341316264,0.8101019019239966
5,0.2127064709561123,0.8384652172313579
6,0.2927748960747526,0.8738181951955267
7,0.08744435860648198,0.8866203141669426
8,0.4462163852407755,0.625832321671633
9,0.3076003384468234,0.7781701798918441
10,0.22681455321340546,0.8850752308428061
11,0.31333921936504433,0.7221793032409962
12,0.35231578560129495,0.7743810469778906
13,0.3838428429533164,0.6448515616377883
14,0.46319390795717913,0.6288121252253246
15,0.25068976934113235,0.7273663686863113
16,0.37356068130817055,0.7252326821910753
17,0.21820623183607404,0.8443512489423536
18,0.09585034764374792,0.9724460140529007
19,0.23829231504984735,0.8347128720155979
20,0.25407423757495495,0.8713534194165471
21,0.15057204870691243,0.9541993157488136
22,0.4887797520509142,0.6509215318397528
23,0.3773866019203178,0.6621049920906449
24,0.1302468454548799,0.8808078578523342
25,0.1426810874443586,0.9217157782437553
26,0.4541073465033293,0.542508185262848
27,0.14722436817128354,0.885774197108487
28,0.14865908840083875,0.9029172644667623
29,0.0016738402678144193,0.9993746091307066
30,0.3044917779494537,0.7554721701063164
31,0.15726740977817016,0.9233712246624728
32,0.47873671044402755,0.558768347864474
33,0.19812014862230073,0.8312916160835816
34,0.31023065886767465,0.7118419600485597
35,0.08269874553949161,0.9445609388220579
36,0.17946878563808263,0.844571975131516
37,0.21294559099437146,0.7959018504212191
38,0.36877828054298645,0.6397748592870545
39,0.154361181620866,0.8314755545745502
40,0.16085421035205827,0.9145053893977855
41,0.1383769267556929,0.9259463635360335
42,0.4392819041312585,0.5284184968546518
