userid,EER,AUC
1,0.3213836477987422,0.7781761006289308
2,0.1460691823899371,0.940566037735849
3,0.1484276729559748,0.9150943396226415
4,0.22201257861635218,0.8872746331236897
5,0.07908805031446542,0.96
6,0.33522012578616356,0.7667924528301887
7,0.07893081761006288,0.9615513626834382
8,0.07751572327044026,0.9616981132075473
9,0.011163522012578642,0.9961844863731656
10,0.2336477987421384,0.8697274633123689
11,0.26761006289308176,0.849517819706499
12,0.280188679245283,0.7981341719077568
13,0.0658805031446541,0.9857232704402515
14,0.2012578616352201,0.891425576519916
15,0.13380503144654088,0.9450314465408803
16,0.11698113207547169,0.9644444444444444
17,0.6707547169811321,0.2848637316561845
18,0.05047169811320757,0.9771278825995807
19,0.05990566037735851,0.9865199161425575
20,0.14732704402515723,0.9393710691823899
21,0.13852201257861635,0.9228511530398323
22,0.4358490566037736,0.6627672955974843
23,0.3374213836477987,0.7853668763102725
24,0.06949685534591193,0.990167714884696
25,0.2635220125786164,0.8576519916142558
26,0.19229559748427674,0.9087631027253669
27,0.1323899371069182,0.9062264150943397
28,0.13474842767295597,0.9449685534591195
29,0.07044025157232703,0.9895597484276729
30,0.2588050314465409,0.8315513626834381
31,0.19371069182389936,0.9090356394129979
32,0.12169811320754716,0.9462473794549265
33,0.19150943396226414,0.8443396226415094
34,0.05786163522012578,0.9791194968553458
35,0.13254716981132075,0.9435849056603773
36,0.18915094339622643,0.9165828092243187
37,0.1168238993710692,0.9732494758909853
38,0.13443396226415094,0.9526624737945493
39,0.13883647798742138,0.9193291404612158
40,0.1970125786163522,0.8908176100628932
41,0.19040880503144655,0.8351991614255765
42,0.05754716981132075,0.9834591194968554
43,0.09889937106918241,0.9414884696016772
44,0.06729559748427671,0.980649895178197
45,0.45990566037735847,0.589140461215933
46,0.20786163522012577,0.8744234800838574
47,0.19606918238993712,0.9076729559748428
48,0.1484276729559748,0.949937106918239
49,0.06430817610062894,0.9828092243186584
50,0.06729559748427671,0.979035639412998
51,0.07059748427672957,0.9771907756813418
52,0.1378930817610063,0.9628930817610063
53,0.07845911949685536,0.9628511530398324
54,0.3938679245283019,0.6821174004192871
