userid,EER,AUC
1,0.590566037735849,0.4260587002096436
2,0.41179245283018867,0.6155974842767296
3,0.46084905660377357,0.5487211740041928
4,0.31823899371069186,0.6539412997903564
5,0.3498427672955975,0.7328092243186582
6,0.38207547169811323,0.6233542976939204
7,0.47830188679245284,0.5638574423480084
8,0.33223270440251573,0.6970859538784067
9,0.40959119496855345,0.6826834381551363
10,0.46226415094339623,0.5106289308176101
11,0.33522012578616356,0.729412997903564
12,0.5476415094339622,0.4083647798742138
13,0.4176100628930818,0.7018238993710691
14,0.47264150943396227,0.6415932914046122
15,0.40817610062893084,0.6020125786163523
16,0.14166666666666666,0.9231027253668762
17,0.671383647798742,0.30448637316561844
18,0.32327044025157237,0.680691823899371
19,0.4029874213836478,0.6620754716981132
20,0.3855345911949686,0.6729350104821803
21,0.4028301886792453,0.7032285115303983
22,0.3459119496855346,0.6617190775681342
23,0.4784591194968553,0.55083857442348
24,0.4547169811320755,0.6062683438155136
25,0.3891509433962264,0.6412159329140461
26,0.4669811320754717,0.5873375262054507
27,0.3828616352201258,0.640167714884696
28,0.40031446540880505,0.6049685534591196
29,0.26603773584905666,0.7560167714884696
30,0.4160377358490566,0.5853668763102725
31,0.5172955974842768,0.5495597484276729
32,0.4683962264150943,0.5621802935010481
33,0.519811320754717,0.5749266247379455
34,0.4520440251572327,0.5766247379454927
35,0.39449685534591195,0.6151781970649894
36,0.5339622641509434,0.47668763102725364
37,0.34229559748427674,0.6566037735849057
38,0.2602201257861635,0.8115723270440252
39,0.2685534591194969,0.779538784067086
40,0.3882075471698113,0.6971278825995808
41,0.5177672955974844,0.4579454926624738
42,0.4092767295597484,0.5672955974842768
43,0.46855345911949686,0.5942767295597484
44,0.4520440251572327,0.5940041928721174
45,0.270125786163522,0.8149266247379454
46,0.41462264150943395,0.5818448637316562
47,0.5468553459119496,0.5217400419287213
48,0.3426100628930817,0.6648846960167716
49,0.5179245283018867,0.5113417190775681
50,0.4556603773584906,0.6107127882599581
51,0.45864779874213835,0.6017190775681341
52,0.2328616352201258,0.7845492662473794
53,0.41132075471698115,0.6428092243186584
54,0.4742138364779874,0.4921383647798742
