userid,EER,AUC
1,0.14150943396226412,0.9430817610062894
2,0.2789308176100629,0.7522012578616353
3,0.0668238993710692,0.9844234800838575
4,0.19135220125786165,0.8868134171907757
5,0.3179245283018868,0.7557232704402514
6,0.3108490566037736,0.7069182389937108
7,0.1970125786163522,0.9351572327044025
8,0.07169811320754715,0.9781341719077568
9,0.1259433962264151,0.9429559748427672
10,0.2122641509433962,0.8453249475890985
11,0.2685534591194969,0.7950314465408805
12,0.29952830188679247,0.8259958071278826
13,0.00613207547169814,0.9964779874213835
14,0.13459119496855346,0.8295807127882601
15,0.13899371069182387,0.9235429769392033
16,0.19182389937106917,0.8644444444444445
17,0.48333333333333334,0.4418238993710692
18,0.15974842767295594,0.9351781970649895
19,0.2311320754716981,0.7153878406708596
20,0.14355345911949685,0.92
21,0.0490566037735849,0.981593291404612
22,0.3919811320754717,0.5985744234800838
23,0.25235849056603776,0.7557023060796646
24,0.13663522012578616,0.9229350104821802
25,0.2635220125786164,0.7987840670859538
26,0.37610062893081764,0.7147589098532494
27,0.24088050314465406,0.7542767295597483
28,0.28632075471698115,0.8349056603773586
29,0.051415094339622665,0.9869182389937107
30,0.2632075471698113,0.8235429769392033
31,0.14732704402515723,0.8486792452830189
32,0.12704402515723268,0.9384067085953879
33,0.32657232704402517,0.6645911949685535
34,0.06556603773584907,0.9695178197064989
35,0.12295597484276728,0.8861844863731655
36,0.2990566037735849,0.6574423480083857
37,0.15330188679245285,0.8864570230607967
38,0.0751572327044025,0.9905241090146751
39,0.19103773584905662,0.9040670859538784
40,0.2555031446540881,0.8023899371069182
41,0.2820754716981132,0.7511949685534591
42,0.21477987421383646,0.8788679245283018
43,0.1342767295597484,0.9258280922431864
44,0.05330188679245285,0.9886163522012579
45,0.3937106918238994,0.6743605870020964
46,0.3188679245283019,0.8286582809224319
47,0.15235849056603773,0.9242557651991613
48,0.12940251572327044,0.8760587002096436
49,0.26949685534591195,0.8665618448637317
50,0.07861635220125786,0.9320964360587002
51,0.13144654088050312,0.9436687631027254
52,0.26792452830188684,0.8170859538784067
53,0.11792452830188678,0.9093291404612159
54,0.18663522012578618,0.88895178197065
