userid,EER,AUC
1,0.05943396226415094,0.9644863731656185
2,0.19072327044025159,0.9126834381551362
3,0.5029874213836478,0.5839412997903564
4,0.20518867924528303,0.9051991614255765
5,0.07484276729559747,0.9667714884696017
6,0.27625786163522015,0.7636897274633123
7,0.19685534591194967,0.9131236897274633
8,0.2735849056603774,0.850691823899371
9,0.16100628930817606,0.9566666666666667
10,0.12767295597484274,0.9442976939203354
11,0.1852201257861635,0.9137106918238994
12,0.20235849056603775,0.8867295597484277
13,0.06399371069182391,0.9925157232704402
14,0.22138364779874212,0.8420125786163523
15,0.060534591194968575,0.9673794549266247
16,0.059119496855345906,0.9800419287211739
17,0.550314465408805,0.5186373165618449
18,0.05330188679245285,0.9764779874213836
19,0.12421383647798741,0.9542557651991614
20,0.0440251572327044,0.97958071278826
21,0.013364779874213861,0.9944444444444445
22,0.46163522012578617,0.6442557651991614
23,0.32311320754716977,0.7741509433962264
24,0.0018867924528301883,0.9994339622641509
25,0.29276729559748427,0.7732704402515724
26,0.0031446540880503138,0.9987840670859538
27,0.5267295597484276,0.48392033542976937
28,0.058018867924528324,0.9678616352201257
29,0.009748427672955973,0.9979874213836477
30,0.3427672955974843,0.699433962264151
31,0.08474842767295598,0.9563102725366875
32,0.010220125786163547,0.9955555555555555
33,0.0641509433962264,0.9692872117400418
34,0.054716981132075466,0.9924528301886792
35,0.058018867924528324,0.9826624737945493
36,0.053616352201257884,0.9913417190775681
37,0.18867924528301885,0.8765408805031447
38,0.039779874213836504,0.9880922431865827
39,0.3380503144654088,0.6823899371069182
40,0.3122641509433962,0.7524737945492663
41,0.13584905660377355,0.9244863731656184
42,0.05849056603773584,0.9793081761006289
43,0.07641509433962262,0.9626834381551364
44,0.05770440251572329,0.990670859538784
45,0.12877358490566038,0.9584067085953878
46,0.06556603773584907,0.9870649895178197
47,0.1429245283018868,0.9357232704402515
48,0.13081761006289305,0.950775681341719
49,0.13820754716981132,0.9474842767295597
50,0.12720125786163522,0.9575471698113207
51,0.06462264150943398,0.9902096436058699
52,0.0691823899371069,0.9806498951781971
53,0.07154088050314467,0.9561635220125787
54,0.1561320754716981,0.921006289308176
