userid,EER,AUC
1,0.20707547169811322,0.8239412997903565
2,0.19638364779874215,0.9039203354297694
3,0.14056603773584903,0.9170859538784066
4,0.18553459119496854,0.8142348008385745
5,0.14150943396226412,0.9683018867924529
6,0.27091194968553456,0.7831236897274634
7,0.16053459119496855,0.9573165618448638
8,0.07641509433962262,0.969727463312369
9,0.07232704402515722,0.9870440251572327
10,0.1921383647798742,0.8122222222222222
11,0.25770440251572324,0.8143186582809224
12,0.14984276729559748,0.891006289308176
13,0.058018867924528324,0.9558490566037736
14,0.25911949685534597,0.7895178197064989
15,0.07704402515723269,0.9613207547169811
16,0.14056603773584903,0.9141299790356394
17,0.7341194968553459,0.18031446540880502
18,0.060062893081761,0.9332494758909853
19,0.08270440251572325,0.9680712788259958
20,0.1522012578616352,0.9228930817610064
21,0.07452830188679244,0.9531236897274633
22,0.2470125786163522,0.8002725366876311
23,0.2113207547169811,0.82937106918239
24,0.07735849056603772,0.9763731656184486
25,0.2588050314465409,0.8275681341719078
26,0.1608490566037736,0.8691194968553458
27,0.29937106918239,0.8549056603773585
28,0.11776729559748429,0.8893291404612159
29,0.007861635220125784,0.9966247379454927
30,0.19433962264150942,0.8279874213836478
31,0.1378930817610063,0.9260377358490566
32,0.13050314465408802,0.9514675052410901
33,0.35566037735849054,0.7516771488469601
34,0.07075471698113206,0.9786582809224318
35,0.2062893081761006,0.8899790356394129
36,0.19056603773584904,0.9215513626834382
37,0.11855345911949684,0.9688050314465408
38,0.12374213836477989,0.960125786163522
39,0.14308176100628928,0.949937106918239
40,0.3190251572327044,0.7914675052410902
41,0.21037735849056602,0.8240251572327044
42,0.09088050314465408,0.9219916142557651
43,0.25110062893081764,0.9024947589098532
44,0.05990566037735851,0.9869811320754717
45,0.5275157232704402,0.4935220125786164
46,0.20235849056603775,0.8635849056603774
47,0.14182389937106915,0.9253878406708596
48,0.13113207547169808,0.9496645702306079
49,0.06336477987421385,0.9637735849056603
50,0.14544025157232704,0.9344863731656184
51,0.08867924528301885,0.9885324947589098
52,0.1283018867924528,0.9544654088050314
53,0.13176100628930815,0.8967505241090146
54,0.31808176100628927,0.8055555555555556
