userid,EER,AUC
1,0.14402515723270437,0.9201886792452829
2,0.40031446540880505,0.6772746331236897
3,0.14308176100628928,0.9736477987421384
4,0.2665094339622641,0.7727044025157233
5,0.3397798742138365,0.6639412997903564
6,0.40534591194968556,0.624601677148847
7,0.1309748427672956,0.9242243186582809
8,0.17672955974842766,0.8869392033542977
9,0.16336477987421383,0.9353878406708594
10,0.19952830188679246,0.8138574423480083
11,0.2737421383647799,0.7813417190775681
12,0.2768867924528302,0.7760062893081761
13,0.010220125786163547,0.9975052410901467
14,0.38113207547169814,0.7368448637316561
15,0.26792452830188684,0.8525366876310273
16,0.39261006289308176,0.6138050314465409
17,0.8092767295597485,0.23984276729559745
18,0.24716981132075475,0.8970649895178197
19,0.39858490566037735,0.6186373165618448
20,0.20094339622641508,0.8611111111111112
21,0.12783018867924528,0.940461215932914
22,0.544182389937107,0.5152410901467505
23,0.38710691823899374,0.7221278825995807
24,0.10062893081761005,0.8785849056603774
25,0.36430817610062893,0.7218972746331237
26,0.40141509433962264,0.6509748427672956
27,0.2805031446540881,0.7383438155136268
28,0.17216981132075473,0.8234591194968552
29,0.05345911949685534,0.9935010482180293
30,0.42421383647798744,0.6600524109014676
31,0.20959119496855347,0.7731656184486373
32,0.32327044025157237,0.7923165618448635
33,0.3377358490566038,0.6267505241090148
34,0.13207547169811318,0.96520964360587
35,0.2130503144654088,0.8970440251572327
36,0.4690251572327044,0.5108280922431866
37,0.17138364779874213,0.8251572327044024
38,0.11462264150943398,0.9588050314465408
39,0.265251572327044,0.8452515723270441
40,0.26933962264150946,0.8134591194968553
41,0.25251572327044025,0.749245283018868
42,0.17358490566037735,0.8713207547169812
43,0.18459119496855345,0.8523060796645702
44,0.12877358490566038,0.9636897274633123
45,0.5323899371069183,0.5403039832285115
46,0.1979559748427673,0.875587002096436
47,0.17295597484276728,0.8533962264150944
48,0.17484276729559747,0.8464779874213837
49,0.2765723270440251,0.7760796645702307
50,0.10880503144654087,0.9222012578616352
51,0.2240566037735849,0.8873165618448637
52,0.399685534591195,0.715041928721174
53,0.26603773584905666,0.7602830188679245
54,0.2062893081761006,0.8705660377358491
