userid,EER,AUC
1,0.20849056603773583,0.8288050314465409
2,0.254874213836478,0.7164779874213837
3,0.19654088050314464,0.8474004192872118
4,0.1792452830188679,0.8131446540880503
5,0.12028301886792454,0.9087421383647799
6,0.26100628930817615,0.7884067085953879
7,0.1761006289308176,0.8032075471698112
8,0.33003144654088046,0.7184696016771488
9,0.11871069182389939,0.9534591194968554
10,0.3919811320754717,0.60041928721174
11,0.46871069182389935,0.5775890985324947
12,0.27138364779874213,0.8048427672955974
13,0.20959119496855347,0.8072746331236897
14,0.30188679245283023,0.7267924528301888
15,0.2528301886792452,0.8156394129979035
16,0.45550314465408803,0.6238993710691824
17,0.34025157232704406,0.6876519916142558
18,0.254874213836478,0.8042976939203353
19,0.4009433962264151,0.6151362683438155
20,0.19496855345911948,0.8757442348008385
21,0.20141509433962265,0.9025576519916143
22,0.19999999999999998,0.8125366876310273
23,0.1792452830188679,0.8441090146750525
24,0.26430817610062896,0.7651991614255765
25,0.35235849056603774,0.6631865828092243
26,0.28301886792452835,0.7765828092243188
27,0.20566037735849055,0.9277777777777778
28,0.2514150943396226,0.8130398322851152
29,0.19968553459119495,0.7924528301886793
30,0.25770440251572324,0.7962473794549266
31,0.1391509433962264,0.9158700209643607
32,0.24276729559748425,0.7229769392033544
33,0.22028301886792453,0.7980503144654087
34,0.21525157232704403,0.840691823899371
35,0.2666666666666667,0.7920754716981132
36,0.27814465408805034,0.8054716981132075
37,0.32342767295597485,0.6736687631027254
38,0.475314465408805,0.5877777777777777
39,0.44449685534591193,0.680607966457023
40,0.13537735849056604,0.890670859538784
41,0.4581761006289308,0.5192662473794549
42,0.2022012578616352,0.8738993710691824
43,0.214937106918239,0.7361006289308176
44,0.250314465408805,0.8050524109014674
45,0.260062893081761,0.7921383647798742
46,0.1929245283018868,0.8936268343815514
47,0.1333333333333333,0.9045073375262054
48,0.1938679245283019,0.8461215932914046
49,0.140251572327044,0.9417610062893081
50,0.2688679245283019,0.7579664570230609
51,0.17405660377358492,0.8167924528301886
52,0.5216981132075471,0.5044025157232704
53,0.3290880503144654,0.7166247379454926
54,0.1830188679245283,0.7086373165618449
