userid,EER,AUC
1,0.48286163522012576,0.5485953878406709
2,0.5864779874213837,0.39023060796645703
3,0.6179245283018868,0.26863731656184486
4,0.3970125786163522,0.6066457023060796
5,0.4058176100628931,0.6134591194968554
6,0.40047169811320754,0.6833123689727463
7,0.47154088050314463,0.5157442348008385
8,0.6095911949685535,0.38360587002096436
9,0.4690251572327044,0.5466037735849056
10,0.489937106918239,0.5622222222222222
11,0.48333333333333334,0.5308176100628932
12,0.4143081761006289,0.5893920335429769
13,0.47783018867924526,0.6059538784067086
14,0.5471698113207547,0.46809224318658277
15,0.4050314465408805,0.6239203354297693
16,0.38946540880503144,0.699035639412998
17,0.6687106918238994,0.3162264150943396
18,0.2536163522012579,0.7993501048218029
19,0.5314465408805031,0.4810482180293501
20,0.32657232704402517,0.7172117400419287
21,0.3955974842767296,0.6626415094339623
22,0.27641509433962264,0.8134591194968552
23,0.6116352201257862,0.3589098532494759
24,0.4716981132075472,0.6075052410901467
25,0.6018867924528302,0.39828092243186586
26,0.4089622641509434,0.6212159329140461
27,0.6029874213836477,0.43012578616352204
28,0.3479559748427673,0.6659748427672956
29,0.39119496855345914,0.6210901467505241
30,0.5375786163522012,0.49012578616352204
31,0.3941823899371069,0.5272117400419287
32,0.3965408805031447,0.6335010482180293
33,0.31666666666666665,0.6610691823899372
34,0.3306603773584905,0.6875052410901468
35,0.4028301886792453,0.571530398322851
36,0.4501572327044025,0.6254297693920335
37,0.4761006289308176,0.5234171907756814
38,0.3290880503144654,0.7435849056603774
39,0.6053459119496856,0.3348427672955975
40,0.46147798742138363,0.5653249475890986
41,0.6509433962264151,0.3484276729559749
42,0.5223270440251573,0.500167714884696
43,0.4611635220125786,0.5070020964360586
44,0.39119496855345914,0.6836687631027254
45,0.4633647798742138,0.5087840670859539
46,0.3493710691823899,0.7034381551362683
47,0.46761006289308177,0.5278825995807128
48,0.27421383647798747,0.7348218029350104
49,0.2737421383647799,0.8074423480083858
50,0.45361635220125784,0.5485534591194968
51,0.47185534591194966,0.5571698113207547
52,0.3886792452830189,0.6817819706498952
53,0.4742138364779874,0.510083857442348
54,0.5419811320754717,0.5129559748427672
