userid,EER,AUC
1,0.0009009009009008917,0.9992792792792793
2,0.025900900900900914,0.9727027027027028
3,0.004729729729729737,0.9963063063063063
4,0.030180180180180205,0.985945945945946
5,0.004054054054054068,0.9976576576576577
6,0.22027027027027027,0.8144144144144144
7,0.3963963963963964,0.7085585585585585
8,0.1693693693693694,0.9451351351351351
9,0.21013513513513513,0.8347747747747747
10,0.21486486486486486,0.8277477477477478
11,0.6033783783783784,0.47927927927927927
12,0.00810810810810808,0.9939639639639639
13,0.21463963963963964,0.880990990990991
14,0.00045045045045044585,0.9998198198198198
15,0.0058558558558558516,0.9975675675675676
16,0.2087837837837838,0.8897747747747747
17,0.03963963963963962,0.9588288288288288
18,0.007207207207207189,0.9934234234234234
19,0.00022522522522522292,0.9996396396396396
20,0.19977477477477476,0.83009009009009
21,0.018468468468468446,0.9903603603603603
22,0.0011261261261261146,0.9994594594594595
23,0.16801801801801805,0.9576576576576576
24,0.16013513513513514,0.9687387387387387
25,0.00653153153153152,0.9962162162162163
26,0.007882882882882858,0.9937837837837838
27,0.002702702702702675,0.9986486486486487
28,0.2141891891891892,0.9207207207207208
29,0.010360360360360366,0.9954954954954954
30,0.011936936936936926,0.9931531531531531
31,0.007657657657657635,0.9928828828828828
32,0.006756756756756743,0.9938738738738738
33,0.22117117117117116,0.9054954954954955
34,0.17274774774774773,0.9295495495495497
35,0.20743243243243245,0.841081081081081
36,0.015315315315315325,0.9882882882882883
37,0.00495495495495496,0.9946846846846846
38,0.0020270270270270063,0.9991891891891893
39,0.010135135135135143,0.9851351351351352
40,0.0,1.0
41,0.024324324324324298,0.9864864864864865
42,0.1927927927927928,0.9618918918918918
43,0.0247747747747748,0.9680180180180178
44,0.040990990990991016,0.9539639639639639
45,0.031756756756756765,0.9795495495495495
46,0.01148648648648648,0.9914414414414414
47,0.02792792792792792,0.9845945945945946
48,0.2054054054054054,0.93009009009009
49,0.20292792792792794,0.8934234234234234
50,0.16351351351351354,0.9696396396396396
51,0.039864864864864846,0.9654954954954955
52,0.1885135135135135,0.8925225225225225
53,0.21599099099099098,0.8828828828828829
54,0.012162162162162149,0.9850450450450451
55,0.005405405405405406,0.9963963963963963
56,0.40045045045045047,0.7136936936936936
57,0.009684684684684697,0.9922522522522522
58,0.21599099099099098,0.9434234234234234
59,0.016891891891891886,0.9751351351351352
60,0.023873873873873852,0.9737837837837838
61,0.005630630630630629,0.9972072072072072
62,0.03918918918918918,0.9746846846846846
63,0.016666666666666663,0.9878378378378379
64,0.043918918918918914,0.9752252252252253
65,0.17635135135135135,0.9427927927927928
66,0.18626126126126127,0.9425225225225224
67,0.021621621621621623,0.9853153153153154
68,0.12815315315315315,0.9146846846846847
69,0.02207207207207207,0.9775675675675676
70,0.1842342342342342,0.8964864864864865
71,0.034909909909909886,0.9688288288288288
72,0.0006756756756756688,0.9996396396396396
73,0.030855855855855874,0.9817117117117117
74,0.0018018018018017834,0.9990990990990991
75,0.03288288288288288,0.9636936936936937
76,0.18873873873873873,0.8990090090090089
77,0.20675675675675678,0.7746846846846847
78,0.010810810810810811,0.9945945945945946
79,0.2313063063063063,0.9013513513513514
80,0.013513513513513487,0.9911711711711712
81,0.009234234234234251,0.9898198198198198
82,0.19594594594594597,0.9605405405405406
83,0.1842342342342342,0.9522522522522523
84,0.0018018018018017834,0.9976576576576577
85,0.027477477477477474,0.9619819819819819
86,0.21261261261261263,0.7953153153153154
87,0.04121621621621624,0.9672072072072072
88,0.0006756756756756688,0.9997297297297298
89,0.0022522522522522292,0.9985585585585586
90,0.013963963963963988,0.9899999999999999
91,0.009009009009009028,0.9926126126126126
92,0.00810810810810808,0.9963063063063063
93,0.22252252252252255,0.895945945945946
94,0.15022522522522522,0.950900900900901
95,0.00022522522522522292,0.9996396396396396
96,0.0,1.0
97,0.005405405405405406,0.995945945945946
98,0.00833333333333336,0.9954054054054053
99,0.17837837837837836,0.936936936936937
100,0.004729729729729737,0.997027027027027
101,0.00022522522522522292,0.9997297297297297
102,0.18626126126126127,0.9454054054054054
103,0.009234234234234251,0.9958558558558559
104,0.206981981981982,0.7956756756756757
105,0.00022522522522522292,0.9998198198198198
106,0.2087837837837838,0.8897747747747747
107,0.004504504504504514,0.9963963963963964
108,0.2153153153153153,0.9515315315315315
109,0.2015765765765766,0.9113513513513514
110,0.006306306306306297,0.9927027027027027
111,0.0033783783783783994,0.9968468468468468
112,0.20270270270270271,0.9267567567567567
