userid,EER,AUC
1,0.01418918918918921,0.9907207207207207
2,0.1695945945945946,0.9712612612612613
3,0.004729729729729737,0.997927927927928
4,0.02702702702702703,0.9818018018018018
5,0.016216216216216217,0.9935135135135136
6,0.18918918918918917,0.866936936936937
7,0.40743243243243243,0.6212612612612612
8,0.1704954954954955,0.9288288288288289
9,0.19977477477477476,0.8004504504504505
10,0.19414414414414413,0.943963963963964
11,0.034909909909909886,0.9661261261261261
12,0.029279279279279258,0.9613513513513514
13,0.36396396396396397,0.8027027027027027
14,0.0022522522522522292,0.9988288288288287
15,0.0,1.0
16,0.18896396396396395,0.8434684684684686
17,0.21148648648648652,0.8881081081081081
18,0.19774774774774775,0.9584684684684684
19,0.014414414414414434,0.9910810810810811
20,0.41283783783783784,0.8028828828828828
21,0.2054054054054054,0.9284684684684685
22,0.01148648648648648,0.9901801801801802
23,0.22454954954954956,0.8797297297297297
24,0.15653153153153151,0.962972972972973
25,0.03445945945945944,0.9860360360360361
26,0.1725225225225225,0.9642342342342343
27,0.014639639639639657,0.9878378378378379
28,0.19662162162162164,0.9371171171171171
29,0.00833333333333336,0.9939639639639639
30,0.1952702702702703,0.823018018018018
31,0.0018018018018017834,0.9989189189189189
32,0.18288288288288287,0.9627927927927928
33,0.19256756756756757,0.9018018018018018
34,0.1952702702702703,0.8969369369369369
35,0.40653153153153154,0.7250450450450451
36,0.02364864864864863,0.9805405405405405
37,0.15833333333333335,0.9684684684684685
38,0.00990990990990992,0.9903603603603603
39,0.010360360360360366,0.9916216216216216
40,0.006306306306306297,0.9956756756756757
41,0.0058558558558558516,0.9965765765765766
42,0.029279279279279258,0.9830630630630631
43,0.1972972972972973,0.9383783783783783
44,0.04774774774774776,0.9771171171171171
45,0.19662162162162164,0.9327927927927928
46,0.024099099099099075,0.9840540540540541
47,0.21666666666666665,0.8627027027027028
48,0.015090090090090102,0.9916216216216216
49,0.18896396396396395,0.9606306306306306
50,0.21914414414414415,0.9213513513513514
51,0.006306306306306297,0.9961261261261262
52,0.21013513513513513,0.8464864864864865
53,0.36283783783783785,0.8102702702702702
54,0.0006756756756756688,0.9996396396396396
55,0.013738738738738765,0.9838738738738738
56,0.21373873873873875,0.8959459459459459
57,0.011261261261261257,0.9934234234234234
58,0.16531531531531532,0.9585585585585585
59,0.20337837837837838,0.9527927927927928
60,0.15225225225225228,0.9488288288288288
61,0.048198198198198205,0.9718918918918918
62,0.031081081081081097,0.9872972972972973
63,0.0018018018018017834,0.9989189189189189
64,0.04256756756756758,0.9741441441441442
65,0.17342342342342346,0.9488288288288288
66,0.17567567567567569,0.9451351351351351
67,0.046171171171171144,0.9616216216216217
68,0.0457207207207207,0.9611711711711712
69,0.15518018018018018,0.9623423423423423
70,0.3524774774774775,0.745945945945946
71,0.041666666666666685,0.9570270270270271
72,0.0009009009009008917,0.9985585585585586
73,0.010585585585585588,0.9944144144144145
74,0.002702702702702675,0.998018018018018
75,0.1822072072072072,0.9550450450450451
76,0.3504504504504505,0.8357657657657658
77,0.3880630630630631,0.694864864864865
78,0.029279279279279258,0.9854054054054054
79,0.01869369369369367,0.9860360360360361
80,0.010135135135135143,0.9902702702702701
81,0.013738738738738765,0.9921621621621621
82,0.1524774774774775,0.977027027027027
83,0.19346846846846846,0.9366666666666665
84,0.0033783783783783994,0.9962162162162161
85,0.1810810810810811,0.9284684684684683
86,0.20135135135135138,0.8166666666666667
87,0.19864864864864865,0.9384684684684685
88,0.007207207207207189,0.9940540540540541
89,0.002477477477477452,0.9971171171171171
90,0.04684684684684687,0.9588288288288289
91,0.016666666666666663,0.9890990990990991
92,0.03716216216216217,0.9830630630630631
93,0.035810810810810834,0.9798198198198198
94,0.22905405405405407,0.8716216216216217
95,0.0011261261261261146,0.9991891891891892
96,0.0,1.0
97,0.0029279279279279535,0.9955855855855856
98,0.015990990990990994,0.9904504504504504
99,0.17184684684684684,0.9558558558558559
100,0.02072072072072073,0.9838738738738739
101,0.01306306306306304,0.9933333333333333
102,0.16869369369369372,0.9511711711711712
103,0.0,1.0
104,0.15495495495495495,0.9538738738738739
105,0.04189189189189191,0.9760360360360361
106,0.18896396396396395,0.8434684684684686
107,0.007432432432432412,0.9958558558558559
108,0.01306306306306304,0.9925225225225225
109,0.03761261261261262,0.9574774774774775
110,0.15923423423423425,0.930990990990991
111,0.017792792792792778,0.9902702702702703
112,0.2141891891891892,0.8190090090090091
