userid,EER,AUC
1,0.20188679245283017,0.8863102725366877
2,0.12531446540880503,0.9420964360587002
3,0.18726415094339624,0.9111111111111111
4,0.18569182389937108,0.8727463312368973
5,0.07500000000000001,0.9793501048218028
6,0.2584905660377359,0.8089517819706499
7,0.07232704402515722,0.9645073375262054
8,0.053930817610062916,0.9646331236897275
9,0.011635220125786161,0.9963941299790356
10,0.14858490566037735,0.9118867924528302
11,0.2512578616352201,0.8638784067085954
12,0.19276729559748426,0.8858071278825995
13,0.05455974842767298,0.9906708595387841
14,0.1462264150943396,0.8851991614255765
15,0.0792452830188679,0.9512159329140462
16,0.06194968553459119,0.9893710691823899
17,0.6037735849056604,0.29568134171907756
18,0.07358490566037734,0.9702096436058699
19,0.012264150943396224,0.9938155136268343
20,0.11871069182389939,0.9778197064989518
21,0.06619496855345913,0.9783018867924528
22,0.19952830188679246,0.8499161425576519
23,0.26933962264150946,0.8254716981132075
24,0.05959119496855348,0.9936058700209643
25,0.27091194968553456,0.7984905660377358
26,0.05707547169811323,0.9792662473794549
27,0.12751572327044025,0.9347798742138365
28,0.1584905660377358,0.9510691823899371
29,0.06116352201257864,0.9959329140461216
30,0.19654088050314464,0.8963102725366877
31,0.13380503144654088,0.9392452830188679
32,0.13805031446540877,0.9477777777777777
33,0.2029874213836478,0.8688050314465409
34,0.08176100628930816,0.9843396226415095
35,0.14544025157232704,0.9496016771488469
36,0.19433962264150942,0.9339203354297694
37,0.07500000000000001,0.9674423480083857
38,0.05424528301886795,0.9884067085953878
39,0.20172955974842768,0.9102725366876311
40,0.3188679245283019,0.8277358490566038
41,0.20110062893081762,0.850880503144654
42,0.05550314465408807,0.9794968553459119
43,0.06792452830188678,0.9733542976939203
44,0.08270440251572325,0.991174004192872
45,0.3545597484276729,0.7567924528301887
46,0.1452830188679245,0.9215723270440253
47,0.1410377358490566,0.9534381551362684
48,0.0632075471698113,0.9747589098532494
49,0.00613207547169814,0.9961215932914046
50,0.06839622641509435,0.9810062893081761
51,0.06949685534591193,0.9909643605870021
52,0.051886792452830184,0.9884696016771488
53,0.12232704402515722,0.9616981132075472
54,0.19339622641509432,0.8626624737945492
