userid,EER,AUC
1,0.00833333333333336,0.9936936936936936
2,0.15653153153153151,0.9572072072072072
3,0.0060810810810810745,0.9931531531531531
4,0.024099099099099075,0.9779279279279278
5,0.03761261261261262,0.9743243243243243
6,0.18626126126126127,0.9254954954954955
7,0.4063063063063063,0.6428828828828828
8,0.1972972972972973,0.8642342342342343
9,0.40653153153153154,0.5473873873873875
10,0.3943693693693694,0.7720720720720721
11,0.2054054054054054,0.8228828828828829
12,0.16914414414414417,0.9541441441441442
13,0.37657657657657656,0.7918018018018018
14,0.19639639639639642,0.9541441441441442
15,0.19977477477477476,0.918918918918919
16,0.17500000000000002,0.9101351351351351
17,0.19977477477477476,0.8946846846846847
18,0.020270270270270285,0.9892792792792793
19,0.19234234234234235,0.917027027027027
20,0.2335585585585586,0.8272972972972973
21,0.04436936936936936,0.961891891891892
22,0.00810810810810808,0.9965765765765766
23,0.2015765765765766,0.8106306306306307
24,0.19662162162162164,0.8975675675675675
25,0.010810810810810811,0.991981981981982
26,0.03536036036036039,0.9785585585585586
27,0.048873873873873874,0.9586486486486487
28,0.2123873873873874,0.8896396396396397
29,0.0018018018018017834,0.998018018018018
30,0.19009009009009012,0.9081981981981982
31,0.21441441441441442,0.9052252252252252
32,0.043243243243243246,0.9516216216216216
33,0.3792792792792793,0.7150450450450451
34,0.3997747747747748,0.6115315315315315
35,0.38761261261261265,0.6546846846846847
36,0.031756756756756765,0.9792792792792793
37,0.04842342342342343,0.9682882882882884
38,0.0033783783783783994,0.9985585585585586
39,0.015540540540540548,0.9830630630630631
40,0.0029279279279279535,0.9978378378378379
41,0.03445945945945944,0.9834234234234234
42,0.15608108108108107,0.9575675675675677
43,0.2015765765765766,0.8543243243243244
44,0.19369369369369369,0.8650450450450451
45,0.375,0.8209909909909909
46,0.21013513513513513,0.9491891891891892
47,0.029954954954954982,0.9826126126126126
48,0.17364864864864868,0.967027027027027
49,0.03423423423423422,0.9831531531531532
50,0.04189189189189191,0.956846846846847
51,0.20270270270270271,0.8900900900900901
52,0.3538288288288288,0.8091891891891893
53,0.22635135135135134,0.7917117117117117
54,0.002702702702702675,0.9973873873873874
55,0.010135135135135143,0.9926126126126126
56,0.2002252252252252,0.8400900900900902
57,0.01486486486486488,0.985945945945946
58,0.17027027027027028,0.7983783783783783
59,0.1641891891891892,0.9253153153153153
60,0.02072072072072073,0.9866666666666667
61,0.1693693693693694,0.9631531531531532
62,0.21779279279279282,0.7513513513513513
63,0.17027027027027028,0.9523423423423424
64,0.03288288288288288,0.9840540540540541
65,0.20495495495495494,0.8541441441441441
66,0.37905405405405407,0.6862162162162162
67,0.18626126126126127,0.8888288288288289
68,0.029729729729729704,0.980990990990991
69,0.00495495495495496,0.9972072072072072
70,0.046621621621621645,0.9585585585585585
71,0.21261261261261263,0.8672072072072071
72,0.0009009009009008917,0.9996396396396396
73,0.20112612612612615,0.8490990990990991
74,0.1617117117117117,0.9682882882882882
75,0.18355855855855854,0.8771171171171172
76,0.38536036036036037,0.7318918918918919
77,0.21644144144144142,0.7979279279279279
78,0.03626126126126128,0.9777477477477478
79,0.21711711711711715,0.7862162162162162
80,0.012387387387387372,0.9909009009009009
81,0.015540540540540548,0.9886486486486487
82,0.20202702702702705,0.8992792792792793
83,0.17905405405405408,0.8362162162162162
84,0.1894144144144144,0.9432432432432433
85,0.016666666666666663,0.9790990990990991
86,0.36734234234234237,0.7967567567567567
87,0.2337837837837838,0.8332432432432433
88,0.004729729729729737,0.9968468468468469
89,0.18243243243243243,0.9334234234234234
90,0.1630630630630631,0.9681981981981982
91,0.16103603603603603,0.9699099099099099
92,0.17725225225225225,0.9591891891891893
93,0.2443693693693694,0.7206306306306306
94,0.2335585585585586,0.81
95,0.0018018018018017834,0.9987387387387388
96,0.0,1.0
97,0.15653153153153151,0.9548648648648648
98,0.15157657657657655,0.9660360360360362
99,0.1981981981981982,0.9378378378378379
100,0.031756756756756765,0.983063063063063
101,0.004054054054054068,0.9967567567567568
102,0.390990990990991,0.8163063063063063
103,0.02567567567567569,0.982972972972973
104,0.23648648648648649,0.8102702702702703
105,0.018018018018018,0.9835135135135136
106,0.23738738738738738,0.8485135135135136
107,0.009234234234234251,0.993063063063063
108,0.15990990990990991,0.9706306306306306
109,0.20472972972972972,0.8125225225225226
110,0.1511261261261261,0.948018018018018
111,0.03198198198198199,0.9777477477477478
112,0.41216216216216217,0.5990990990990992
